id,id_item,id_upgrade_base
18911,98220,465
18912,98221,465
18913,98222,465
18914,98223,465
18915,98224,465
18916,98225,465
18917,98226,465
18918,98227,465
18919,98228,465
18920,98229,465
18921,98230,465
18922,98231,465
18923,98232,465
18924,98233,465
18925,98234,465
18926,98235,465
18927,98236,465
18928,98237,465
18929,98238,465
18930,98239,465
18931,98240,465
18932,98241,465
18933,98242,465
18934,98243,465
18935,98244,465
18936,98245,465
18937,98246,465
18938,98247,465
18939,98248,465
18940,98249,465
18941,98250,465
18942,98251,465
18943,98252,465
18944,98253,465
18945,98254,465
18946,98255,465
18947,98256,465
18948,98257,465
18949,98258,465
18950,98260,465
18951,98261,465
18952,98262,465
18953,98263,465
18954,98264,465
18955,98265,465
18956,98266,465
18957,98267,465
18958,98268,465
18959,98269,465
18960,98270,465
18961,98271,465
18962,98272,465
18963,98273,465
18964,98274,465
18965,98275,465
18966,98276,465
18967,98277,465
18968,98278,465
18969,98279,465
18970,98280,465
18971,98312,465
18972,98313,465
18973,98314,465
18974,98315,465
18975,98316,465
18976,98317,465
18977,98318,465
18978,98319,465
18979,98320,465
18980,98321,465
18981,98322,465
18982,98323,465
18983,98324,465
18984,98325,465
19107,97625,465
19108,97626,465
19109,97627,465
19110,97628,465
19111,97629,465
19112,97630,465
19113,97631,465
19114,97632,465
19115,97633,465
19116,97634,465
19117,97635,465
19118,97636,465
19119,97637,465
19120,97638,465
19121,97639,465
19122,97640,465
19123,97641,465
19124,97642,465
19125,97643,465
19126,97644,465
19127,97645,465
19128,97646,465
19129,97647,465
19130,97648,465
19131,97649,465
19132,97650,465
19133,97651,465
19134,97652,465
19135,97653,465
19136,97654,465
19137,97655,465
19138,97656,465
19139,97657,465
19140,97658,465
19141,97659,465
19142,97660,465
19143,97661,465
19144,97662,465
19145,97663,465
19146,97664,465
19147,97665,465
19148,97666,465
19149,97667,465
19150,97668,465
19151,97669,465
19152,97670,465
19153,97671,465
19154,97672,465
19155,97673,465
19156,97674,465
19157,97675,465
19158,97676,465
19159,97677,465
19160,97678,465
19161,97679,465
19162,97680,465
19163,97681,465
19164,97682,465
19165,97683,465
19166,97684,465
19167,97685,465
19168,97686,465
19169,97687,465
19170,97688,465
19171,97689,465
19172,97690,465
19173,97691,465
19174,97692,465
19175,97693,465
19176,97696,465
19177,97722,465
19178,97723,465
19179,97724,465
19180,97725,465
19181,97726,465
19182,97727,465
19183,97728,465
19184,97733,465
19185,97734,465
19186,97735,465
19187,97736,465
19188,97737,465
19189,97738,465
19190,97739,465
19191,97740,465
19192,97741,465
19193,97742,465
19194,97743,465
19195,97744,465
19196,97745,465
19197,97746,465
19198,97747,465
19199,97748,465
19200,97749,465
19201,97750,465
19202,97751,465
19203,97752,465
19204,97753,465
19205,97754,465
19206,97755,465
19207,97756,465
19208,97757,465
19209,97758,465
19210,97759,465
19211,97760,465
19212,97761,465
19213,97762,465
19214,97763,465
19215,97764,465
19216,97765,465
19217,97766,465
19218,97767,465
19219,97768,465
19220,97769,465
19221,97770,465
19222,97771,465
19223,97772,465
19224,97773,465
19225,97774,465
19226,97775,465
19227,97776,465
19228,97777,465
19229,97778,465
19230,97779,465
19231,97780,465
19232,97781,465
19233,97782,465
19234,97783,465
19235,97784,465
19236,97785,465
19237,97786,465
19238,97787,465
19239,97788,465
19373,101521,465
19375,101528,465
19382,94582,451
19384,94576,451
19388,94581,451
19390,94587,451
19392,94588,451
19394,94575,451
19398,94589,465
19400,94584,465
19402,94583,465
19404,94578,465
19406,94577,465
19408,94590,465
19410,98137,465
19412,98138,465
19414,98139,465
19416,98140,465
19418,98141,465
19420,98142,465
19422,98143,465
19424,98144,465
19426,98145,465
19439,103649,491
19441,103726,491
19443,103727,491
19445,103728,491
19447,103729,491
19449,103730,491
19451,103731,491
19453,103732,491
19455,103733,491
19457,103734,491
19459,103735,491
19461,103736,491
19463,103737,491
19465,103738,491
19467,103739,491
19469,103740,491
19471,103741,491
19473,103742,491
19475,103743,491
19477,103744,491
19479,103745,491
19481,103746,491
19483,103747,491
19485,103748,491
19487,103749,491
19489,103750,491
19491,103751,491
19493,103752,491
19495,103753,491
19497,103754,491
19499,103755,491
19501,103756,491
19503,103757,491
19505,103758,491
19507,103759,491
19509,103760,491
19511,103761,491
19513,103762,491
19515,103763,491
19517,103764,491
19519,103765,491
19521,103766,491
19523,103767,491
19525,103768,491
19527,103769,491
19529,103770,491
19531,103771,491
19533,103772,491
19535,103773,491
19537,103774,491
19538,103775,491
19541,103776,491
19543,103777,491
19545,103778,491
19547,103779,491
19549,103780,491
19551,103781,491
19553,103782,491
19555,103783,491
19557,103784,491
19559,103785,491
19561,103787,491
19563,103788,491
19565,103790,491
19567,103791,491
19569,103792,491
19571,103793,491
19573,103794,491
19575,103796,491
19577,103798,491
19579,103799,491
19581,103800,491
19583,103801,491
19585,103802,491
19587,103803,491
19589,103804,491
19591,103805,491
19593,103806,491
19595,103807,491
19597,103808,491
19599,103809,491
19601,103810,491
19603,103811,491
19605,103812,491
19607,103813,491
19609,103814,491
19611,103815,491
19613,103816,491
19615,103817,491
19617,103818,491
19619,103819,491
19621,103820,491
19623,103821,491
19625,103822,491
19627,103823,491
19629,103824,491
19631,103825,491
19633,103826,491
19634,103827,491
19636,103828,491
19638,103829,491
19641,103830,491
19643,103831,491
19645,103832,491
19649,103834,491
19651,103835,491
19653,103836,491
19655,103837,491
19657,103838,491
19659,103839,491
19661,103840,491
19663,103841,491
19665,103842,491
19667,103843,491
19669,103844,491
19671,103845,491
19673,103846,491
19675,103847,491
19677,103848,491
19679,103849,491
19681,103850,491
19683,103851,491
19684,103852,491
19686,103853,491
19688,103854,491
19691,103855,491
19693,103856,491
19695,103857,491
19697,103858,491
19699,103859,491
19701,103860,491
19703,103861,491
19705,103862,491
19707,103863,491
19709,103864,491
19711,103865,491
19713,103866,491
19715,103867,491
19717,103868,491
19719,103869,491
19721,103870,491
19723,103871,491
19725,103872,491
19727,103873,491
19729,103874,491
19731,103875,491
19733,103876,491
19735,103877,491
19737,103878,491
19739,103879,491
19741,103880,491
19743,103881,491
19745,103882,491
19746,103883,491
19748,103884,491
19751,103885,491
19753,103886,491
19755,103887,491
19757,103888,491
19758,103889,491
19760,103890,491
19762,103891,491
19765,103892,491
19767,103893,491
19769,103894,491
19771,103895,491
19773,103896,491
19775,103897,491
19777,103898,491
19779,103899,491
19781,103900,491
19783,103901,491
19785,103902,491
19787,103903,491
19789,103904,491
19790,103905,491
19792,103906,491
19795,103907,491
19797,103908,491
19799,103909,491
19801,103910,491
19803,103911,491
19805,103912,491
19807,103913,491
19809,103914,491
19811,103915,491
19813,103916,491
19815,103917,491
19817,103918,491
19819,103919,491
19821,103920,491
19823,103921,491
19825,103922,491
19827,103923,491
19829,103924,491
19831,103925,491
19833,103926,491
19835,103927,491
19837,103928,491
19839,103929,491
19841,103930,491
19843,103931,491
19844,103932,491
19846,103933,491
19849,103934,491
19851,103935,491
19853,103936,491
19855,103937,491
19857,103938,491
19859,103939,491
19861,103940,491
19863,103941,491
19865,103942,491
19867,103943,491
19869,103944,491
19870,103945,491
19873,103946,491
19875,103947,491
19877,103948,491
19878,103949,491
19880,103950,491
19883,103951,491
19885,103952,491
19887,103953,491
19889,103954,491
19891,103955,491
19893,103956,491
19895,103957,491
19897,103958,491
19898,103959,491
19900,103960,491
19903,103961,491
19904,103962,491
19906,103963,491
19909,103964,491
19911,103965,491
19913,103966,491
19915,103967,491
19917,103968,491
19919,103969,491
19920,103970,491
19923,103971,491
19925,103972,491
19927,103973,491
19929,103974,491
19931,104308,491
19933,104311,491
19935,103689,491
19936,103989,491
19937,101800,491
19938,101889,491
19939,101801,491
19940,101890,491
19941,101802,491
19942,101891,491
19943,101803,491
19944,101892,491
19945,101804,491
19946,101893,491
19947,101805,491
19948,101894,491
19949,101806,491
19950,101895,491
19951,101807,491
19952,101896,491
19953,101808,491
19954,101897,491
19955,101809,491
19956,101898,491
19957,101810,491
19958,101899,491
19959,101789,491
19960,101878,491
19961,101795,491
19962,101790,491
19963,101879,491
19964,101791,491
19965,101880,491
19966,101792,491
19967,101881,491
19968,101793,491
19969,101882,491
19970,101794,491
19971,101883,491
19972,101884,491
19973,101796,491
19974,101885,491
19975,101797,491
19976,101886,491
19977,101798,491
19978,101887,491
19979,101799,491
19980,101888,491
19981,101811,491
19982,101900,491
19983,101812,491
19984,101901,491
19985,101813,491
19986,101902,491
19987,101814,491
19988,101903,491
19989,101815,491
19990,101904,491
19991,101816,491
19992,101905,491
19993,101817,491
19994,101906,491
19995,101818,491
19996,101907,491
19997,103688,491
19998,103988,491
19999,101862,491
20000,101949,491
20001,101863,491
20002,101950,491
20003,101864,491
20004,101951,491
20005,101865,491
20006,101952,491
20007,101866,491
20008,101953,491
20009,101867,491
20010,101954,491
20011,101868,491
20012,101955,491
20013,101869,491
20014,101956,491
20015,101838,491
20016,101927,491
20017,101839,491
20018,101928,491
20019,101840,491
20020,101929,491
20021,101841,491
20022,101930,491
20023,101842,491
20024,101931,491
20025,101843,491
20026,101932,491
20027,101844,491
20028,101933,491
20029,101845,491
20030,101934,491
20031,103686,491
20032,103986,491
20033,101851,491
20034,101938,491
20035,101852,491
20036,101939,491
20037,101853,491
20038,101940,491
20039,101854,491
20040,101941,491
20041,101857,491
20042,101855,491
20043,101942,491
20044,101856,491
20045,101943,491
20046,101944,491
20047,101858,491
20048,101945,491
20049,101859,491
20050,101946,491
20051,101860,491
20052,101947,491
20053,101861,491
20054,101948,491
20055,101819,491
20056,101908,491
20057,101820,491
20058,101909,491
20059,101821,491
20060,101910,491
20061,101822,491
20062,101911,491
20063,101823,491
20064,101912,491
20065,101824,491
20066,101913,491
20067,101825,491
20068,101914,491
20069,101826,491
20070,101915,491
20071,101781,491
20072,101870,491
20073,101782,491
20074,101871,491
20075,101783,491
20076,101872,491
20077,101784,491
20078,101873,491
20079,101785,491
20080,101874,491
20081,101786,491
20082,101875,491
20083,101787,491
20084,101876,491
20085,101788,491
20086,101877,491
20087,101848,491
20088,101935,491
20089,101849,491
20090,101936,491
20091,101850,491
20092,101937,491
20093,101830,491
20094,101919,491
20095,101831,491
20096,101920,491
20097,101832,491
20098,101921,491
20099,101833,491
20100,101922,491
20101,101834,491
20102,101923,491
20103,101835,491
20104,101924,491
20105,101836,491
20106,101925,491
20107,101837,491
20108,101926,491
20109,103690,491
20110,103990,491
20111,101827,491
20112,101916,491
20113,101828,491
20114,101917,491
20115,101829,491
20116,101918,491
20117,103687,491
20118,103987,491
24601,98977,491
24602,98978,491
24603,98979,491
24604,98980,491
24605,98981,491
24606,98982,491
24607,98983,491
24608,98984,491
24609,98985,491
24610,98986,491
24611,98987,491
24612,98988,491
24613,98989,491
24614,98990,491
24615,98991,491
24616,98992,491
24617,98993,491
24618,98994,491
24619,98995,491
24620,98996,491
24621,98997,491
24622,98998,491
24623,98999,491
24624,99000,491
24625,99001,491
24626,99002,491
24627,99003,491
24628,99004,491
24629,99005,491
24630,99006,491
24631,99007,491
24632,99008,491
24633,99009,491
24634,99010,491
24635,99011,491
24636,99012,491
24637,99013,491
24638,99014,491
24639,99015,491
24640,99016,491
24641,99017,491
24642,99018,491
24643,99019,491
24644,99020,491
24645,99021,491
24646,99022,491
24647,99023,491
24648,99024,491
24649,99025,491
24650,99026,491
24651,99027,491
24652,99028,491
24653,99029,491
24654,99030,491
24655,99031,491
24656,99032,491
24657,99033,491
24658,99034,491
24659,99035,491
24660,99036,491
24661,99037,491
24662,99038,491
24663,99039,491
24664,99040,491
24665,99041,491
24666,99042,491
24667,99043,491
24668,99044,491
24669,99045,491
24670,99046,491
24671,99047,491
24672,99048,491
24673,99049,491
24674,99050,491
24675,99051,491
24676,99052,491
24677,99053,491
24678,99054,491
24679,99055,491
24680,99056,491
24681,99057,491
24682,99058,491
24683,99059,491
24684,99060,491
24685,99061,491
24686,99062,491
24687,99063,491
24688,99064,491
24689,99065,491
24690,99066,491
24691,99067,491
24692,99068,491
24693,99069,491
24694,99070,491
24695,99071,491
24696,99072,491
24697,99073,491
24698,99074,491
24699,99075,491
24700,99076,491
24701,99077,491
24702,99078,491
24703,99079,491
24704,99080,491
24705,99081,491
24706,99082,491
24707,99083,491
24708,99084,491
24709,99085,491
24710,99086,491
24711,99087,491
24712,99088,491
24713,99089,491
24714,99090,491
24715,99091,491
24716,99092,491
24717,99093,491
24718,99094,491
24719,99095,491
24720,99096,491
24721,99097,491
24722,99098,491
24723,99099,491
24724,99100,491
24725,99101,491
24726,99102,491
24727,99103,491
24728,99104,491
24729,99105,491
24730,99106,491
24731,99107,491
24732,99108,491
24733,99109,491
24734,99110,491
24735,99111,491
24736,99112,491
24737,99113,491
24738,99114,491
24739,99115,491
24740,99116,491
24741,99117,491
24742,99118,491
24743,99119,491
24744,99120,491
24745,99121,491
24746,99122,491
24747,99123,491
24748,99124,491
24749,99125,491
24750,99126,491
24751,99127,491
24752,99128,491
24753,99129,491
24754,99130,491
24755,99131,491
24756,99132,491
24757,99133,491
24758,99134,491
24759,99135,491
24760,99136,491
24761,99137,491
24762,99138,491
24763,99139,491
24764,99140,491
24765,99141,491
24766,99142,491
24767,99143,491
24768,99144,491
24769,99145,491
24770,99146,491
24771,99147,491
24772,99148,491
24773,99149,491
24774,99150,491
24775,99151,491
24776,99152,491
24777,99153,491
24778,99154,491
24779,99155,491
24780,99156,491
24781,99157,491
24782,99158,491
24783,99159,491
24784,99160,491
24785,99161,491
24786,99162,491
24787,99163,491
24788,99164,491
24789,99165,491
24790,99166,491
24791,99167,491
24792,99168,491
24793,99169,491
24794,99170,491
24795,99171,491
24796,99172,491
24797,99173,491
24798,99174,491
24799,99175,491
24800,99176,491
24801,99177,491
24802,99178,491
24803,99179,491
24804,99180,491
24805,99181,491
24806,99182,491
24807,99183,491
24808,99184,491
24809,99185,491
24810,99186,491
24811,99187,491
24812,99188,491
24813,99189,491
24814,99190,491
24815,99191,491
24816,99192,491
24817,99193,491
24818,99194,491
24819,99195,491
24820,99196,491
24821,99197,491
24822,99198,491
24823,99199,491
24824,99200,491
24825,99201,491
24826,99202,491
24827,99203,491
24828,99204,491
24829,99205,491
24830,99206,491
24831,99207,491
24832,99208,491
24833,99209,491
24834,99210,491
24835,99211,491
24836,99212,491
24837,99213,491
24838,99214,491
24839,99215,491
24840,99216,491
24841,99217,491
24842,99218,491
24843,99219,491
24844,99220,491
24845,99221,491
24846,99222,491
24847,99223,491
24848,99224,491
24849,99225,491
24850,99226,491
24851,99227,491
24852,99228,491
24853,99229,491
24854,99230,491
24855,99231,491
24856,99232,491
24857,99233,491
24858,99234,491
24859,99235,491
24860,99236,491
24861,99237,491
24862,99238,491
24863,99239,491
24864,99240,491
24865,99241,491
24866,99242,491
24867,99243,491
24868,99244,491
24869,99245,491
24870,99246,491
24871,99247,491
24872,99248,491
24873,99249,491
24874,99250,491
24875,99251,491
24876,99252,491
24877,99253,491
24878,99254,491
24879,99255,491
24880,99256,491
24881,99257,491
24882,99258,491
24883,99259,491
24884,99260,491
24885,99261,491
24886,99262,491
24887,99263,491
24888,99264,491
24889,99265,491
24890,99266,491
24891,99267,491
24892,99268,491
24893,99269,491
24894,99270,491
24895,99271,491
24896,99272,491
24897,99273,491
24898,99274,491
24899,99275,491
24900,99276,491
24901,99277,491
24902,99278,491
24903,99279,491
24904,99280,491
24905,99281,491
24906,99282,491
24907,99283,491
24908,99284,491
24909,99285,491
24910,99286,491
24911,99287,491
24912,99288,491
24913,99289,491
24914,99290,491
24915,99291,491
24916,99292,491
24917,99293,491
24918,99294,491
24919,99295,491
24920,99296,491
24921,99297,491
24922,99298,491
24923,99299,491
24924,99300,491
24925,99301,491
24926,99302,491
24927,99303,491
24928,99304,491
24929,99305,491
24930,99306,491
24931,99307,491
24932,99308,491
24933,99309,491
24934,99310,491
24935,99311,491
24936,99312,491
24937,99313,491
24938,99314,491
24939,99315,491
24940,99316,491
24941,99317,491
24942,99318,491
24943,99319,491
24944,99320,491
24945,99321,491
24946,99322,491
24947,99323,491
24948,99324,491
24949,99325,491
24950,99326,491
24951,99327,491
24952,99328,491
24953,99329,491
24954,99330,491
24955,99331,491
24956,99332,491
24957,99333,491
24958,99334,491
24959,99335,491
24960,99336,491
24961,99337,491
24962,99338,491
24963,99339,491
24964,99340,491
24965,99341,491
24966,99342,491
24967,99343,491
24968,99344,491
24969,99345,491
24970,99346,491
24971,99347,491
24972,99348,491
24973,99349,491
24974,99350,491
24975,99351,491
24976,99352,491
24977,99353,491
24978,99354,491
24979,99355,491
24980,99356,491
24981,99357,491
24982,99358,491
24983,99359,491
24984,99360,491
24985,99361,491
24986,99362,491
24987,99363,491
24988,99364,491
24989,99365,491
24990,99366,491
24991,99367,491
24992,99368,491
24993,99369,491
24994,99370,491
24995,99371,491
24996,99372,491
24997,99373,491
24998,99374,491
24999,99375,491
25000,99376,491
25001,99377,491
25002,99378,491
25003,99379,491
25004,99380,491
25005,99381,491
25006,99382,491
25007,99383,491
25008,99384,491
25009,99385,491
25010,99386,491
25011,99387,491
25012,99388,491
25013,99389,491
25014,99390,491
25015,99391,491
25016,99392,491
25017,99393,491
25018,99394,491
25019,99395,491
25020,99396,491
25021,99397,491
25022,99398,491
25023,99399,491
25024,99400,491
25025,99401,491
25026,99402,491
25027,99403,491
25028,99404,491
25029,99405,491
25030,99406,491
25031,99407,491
25032,99408,491
25033,99409,491
25034,99410,491
25035,99411,491
25036,99412,491
25037,99413,491
25038,99414,491
25039,99415,491
25040,99416,491
25041,99417,491
25042,99418,491
25043,99419,491
25044,99420,491
25045,99421,491
25046,99422,491
25047,99423,491
25048,99424,491
25049,99425,491
25050,99426,491
25051,99427,491
25052,99428,491
25053,99429,491
25054,99430,491
25055,99431,491
25056,99432,491
25057,99433,491
25058,99434,491
25059,99435,491
25060,99436,491
25061,99552,491
25062,99553,491
25063,99554,491
25064,99555,491
25065,99556,491
25066,99557,491
25067,99558,491
25068,99559,491
25069,99560,491
25070,99561,491
25071,99562,491
25072,99563,491
25073,99564,491
25074,99565,491
25075,99566,491
25076,99567,491
25077,99568,491
25078,99569,491
25079,99570,491
25080,99571,491
25081,99572,491
25082,99573,491
25083,99574,491
25084,99575,491
25085,99576,491
25086,99577,491
25087,99578,491
25088,99579,491
25089,99580,491
25090,99581,491
25091,99582,491
25092,99583,491
25093,99584,491
25094,99585,491
25095,99586,491
25096,99587,491
25097,99588,491
25098,99589,491
25099,99590,491
25100,99591,491
25101,99592,491
25102,99593,491
25103,99594,491
25104,99595,491
25105,99596,491
25106,99597,491
25107,99598,491
25108,99599,491
25109,99600,491
25110,99601,491
25111,99602,491
25112,99603,491
25113,99604,491
25114,99605,491
25115,99606,491
25116,99607,491
25117,99608,491
25118,99609,491
25119,99610,491
25120,99611,491
25121,99612,491
25122,99613,491
25123,99614,491
25124,99615,491
25125,99616,491
25126,99617,491
25127,99618,491
25128,99619,491
25129,99620,491
25130,99621,491
25131,99622,491
25132,99623,491
25133,99624,491
25134,99625,491
25135,99626,491
25136,99627,491
25137,99628,491
25138,99629,491
25139,99630,491
25140,99631,491
25141,99632,491
25142,99633,491
25143,99634,491
25144,99635,491
25145,99636,491
25146,99637,491
25147,99638,491
25148,99639,491
25149,99640,491
25150,99641,491
25151,99642,491
25152,99643,491
25153,99644,491
25154,99645,491
25155,99646,491
25156,99647,491
25157,99648,491
25158,99649,491
25159,99650,491
25160,99651,491
25161,99652,491
25162,99653,491
25163,99654,491
25164,99655,491
25165,99656,491
25166,99657,491
25167,99658,491
25168,99659,491
25169,99660,491
25170,99661,491
25171,99662,491
25172,99663,491
25173,99664,491
25174,99665,491
25175,99666,491
25176,102292,491
25177,102293,491
25178,102294,491
25179,102295,491
25180,102296,491
25181,102297,491
25182,102298,491
25183,102299,491
25184,102300,491
25185,102301,491
25186,102302,491
25187,102303,491
25188,102304,491
25189,102305,491
25190,102306,491
25191,102307,491
25192,102308,491
25193,102309,491
25194,102310,491
25195,102311,491
25196,102312,491
25197,102313,491
25198,102314,491
25199,102315,491
25200,102316,491
25201,104411,491
25202,104412,491
25203,104413,491
25204,104414,491
25205,104415,491
25206,104416,491
25207,104417,491
25208,104418,491
25209,104419,491
25210,104420,491
25211,104421,491
25212,104422,491
25213,104423,491
25214,104424,491
25215,104425,491
25216,104426,491
25217,104427,491
25218,104428,491
25219,104429,491
25220,104430,491
25221,104431,491
25222,104432,491
25223,104433,491
25224,104434,491
25225,104435,491
25226,104436,491
25227,104437,491
25228,104438,491
25229,104439,491
25230,104440,491
25231,104441,491
25232,104442,491
25233,104443,491
25234,104444,491
25235,104445,491
25236,104446,491
25237,104447,491
25238,104448,491
25239,104449,491
25240,104450,491
25241,104451,491
25242,104452,491
25243,104453,491
25244,104454,491
25245,104455,491
25246,104456,491
25247,104457,491
25248,104458,491
25249,104459,491
25250,104460,491
25251,104461,491
25252,104462,491
25253,104463,491
25254,104464,491
25255,104465,491
25256,104466,491
25257,104467,491
25258,104468,491
25259,104469,491
25260,104470,491
25261,104471,491
25262,104472,491
25263,104473,491
25264,104474,491
25265,104475,491
25266,104476,491
25267,104477,491
25268,104478,491
25269,104479,491
25270,104480,491
25271,104481,491
25272,104482,491
25273,104483,491
25274,104484,491
25275,104485,491
25276,104486,491
25277,104487,491
25278,104488,491
25279,104489,491
25280,104490,491
25281,104491,491
25282,104492,491
25283,104493,491
25284,104494,491
25285,104495,491
25286,104496,491
25287,104497,491
25288,104498,491
25289,104499,491
25290,104500,491
25291,104501,491
25292,104502,491
25293,104503,491
25294,104504,491
25295,104505,491
25296,104506,491
25297,104507,491
25298,104508,491
25299,104509,491
25300,104510,491
25301,104511,491
25302,104512,491
25303,104513,491
25304,104514,491
25305,104515,491
25306,104516,491
25307,104517,491
25308,104518,491
25309,104519,491
25310,104520,491
25311,104521,491
25312,104522,491
25313,104523,491
25314,104524,491
25315,104525,491
25316,104526,491
25317,104527,491
25318,104528,491
25319,104529,491
25320,104530,491
25321,104531,491
25322,104532,491
25323,104533,491
25324,104534,491
25325,104535,491
25326,104536,491
25327,104537,491
25328,104538,491
25329,104539,491
25330,104540,491
25331,104541,491
25332,104542,491
25333,104543,491
25334,104544,491
25335,104545,491
25336,104546,491
25337,104547,491
25338,104548,491
25339,104549,491
25340,104550,491
25341,104551,491
25342,104552,491
25343,104553,491
25344,104554,491
25345,104555,491
25346,104556,491
25347,104557,491
25348,104558,491
25349,104559,491
25350,104560,491
25351,104561,491
25352,104562,491
25353,104563,491
25354,104564,491
25355,104565,491
25356,104566,491
25357,104567,491
25358,104568,491
25359,104569,491
25360,104570,491
25361,104571,491
25362,104572,491
25363,104573,491
25364,104574,491
25365,104575,491
25366,104576,491
25367,104577,491
25368,104578,491
25369,104579,491
25370,104580,491
25371,104581,491
25372,104582,491
25373,104583,491
25374,104584,491
25375,104585,491
25376,104586,491
25377,104587,491
25378,104588,491
25379,104589,491
25380,104590,491
25381,104591,491
25382,104592,491
25383,104593,491
25384,104594,491
25385,104595,491
25386,104596,491
25387,104597,491
25388,104598,491
25389,104599,491
25390,104600,491
25391,104601,491
25392,104602,491
25393,104603,491
25394,104604,491
25395,104605,491
25396,104606,491
25397,104607,491
25398,104608,491
25399,104609,491
25400,104610,491
25401,104611,491
25402,104612,491
25403,104613,491
25404,104614,491
25405,104615,491
25406,104616,491
25407,104617,491
25408,104618,491
25409,104619,491
25410,104620,491
25411,104621,491
25412,104622,491
25413,104623,491
25414,104624,491
25415,104625,491
25416,104626,491
25417,104627,491
25418,104628,491
25419,104629,491
25420,104630,491
25421,104631,491
25422,104632,491
25423,104633,491
25424,104634,491
25425,104635,491
25426,104636,491
25427,104637,491
25428,104638,491
25429,104639,491
25430,104640,491
25431,104641,491
25432,104642,491
25433,104643,491
25434,104644,491
25435,104645,491
25436,104646,491
25437,104647,491
25438,104648,491
25439,104649,491
25440,104650,491
25441,104651,491
25442,104652,491
25443,104653,491
25444,104654,491
25445,104655,491
25446,104656,491
25447,104657,491
25448,104658,491
25449,104659,491
25450,104660,491
25451,104661,491
25452,104662,491
25453,104663,491
25454,104664,491
25455,104665,491
25456,104666,491
25457,104667,491
25458,104668,491
25459,104669,491
25460,104670,491
25461,104671,491
25462,104672,491
25463,104673,491
25464,104674,491
25465,104675,491
25466,104676,491
25467,104677,491
25468,104678,491
25469,104679,491
25470,104680,491
25471,104681,491
25472,104682,491
25473,104683,491
25474,104684,491
25475,104685,491
25476,104686,491
25477,104687,491
25478,104688,491
25479,104689,491
25480,104690,491
25481,104691,491
25482,104692,491
25483,104693,491
25484,104694,491
25485,104695,491
25486,104696,491
25487,104697,491
25488,104698,491
25489,104699,491
25490,104700,491
25491,104701,491
25492,104702,491
25493,104703,491
25494,104704,491
25495,104705,491
25496,104706,491
25497,104707,491
25498,104708,491
25499,104709,491
25500,104710,491
25501,104711,491
25502,104712,491
25503,104713,491
25504,104714,491
25505,104715,491
25506,104716,491
25507,104717,491
25508,104718,491
25509,104719,491
25510,104720,491
25511,104721,491
25512,104722,491
25513,104723,491
25514,104724,491
25515,104725,491
25516,104726,491
25517,104727,491
25518,104728,491
25519,104729,491
25520,104730,491
25521,104731,491
25522,104732,491
25523,104733,491
25524,104734,491
25525,104735,491
25526,104736,491
25527,104737,491
25528,104738,491
25529,104739,491
25530,104740,491
25531,104741,491
25532,104742,491
25533,104743,491
25534,104744,491
25535,104745,491
25536,104746,491
25537,104747,491
25538,104748,491
25539,104749,491
25540,104750,491
25541,104751,491
25542,104752,491
25543,104753,491
25544,104754,491
25545,104755,491
25546,104756,491
25547,104757,491
25548,104758,491
25549,104759,491
25550,104760,491
25551,104761,491
25552,104762,491
25553,104763,491
25554,104764,491
25555,104765,491
25556,104766,491
25557,104767,491
25558,104768,491
25559,104769,491
25560,104770,491
25561,104771,491
25562,104772,491
25563,104773,491
25564,104774,491
25565,104775,491
25566,104776,491
25567,104777,491
25568,104778,491
25569,104779,491
25570,104780,491
25571,104781,491
25572,104782,491
25573,104783,491
25574,104784,491
25575,104785,491
25576,104786,491
25577,104787,491
25578,104788,491
25579,104789,491
25580,104790,491
25581,104791,491
25582,104792,491
25583,104793,491
25584,104794,491
25585,104795,491
25586,104796,491
25587,104797,491
25588,104798,491
25589,104799,491
25590,104800,491
25591,104801,491
25592,104802,491
25593,104803,491
25594,104804,491
25595,104805,491
25596,104806,491
25597,104807,491
25598,104808,491
25599,104809,491
25600,104810,491
25601,104811,491
25602,104812,491
25603,104813,491
25604,104814,491
25605,104815,491
25606,104816,491
25607,104817,491
25608,104818,491
25609,104819,491
25610,104820,491
25611,104821,491
25612,104822,491
25613,104823,491
25614,104824,491
25615,104825,491
25616,104826,491
25617,104827,491
25618,104828,491
25619,104829,491
25620,104830,491
25621,104831,491
25622,104832,491
25623,104833,491
25624,104834,491
25625,104835,491
25626,104836,491
25627,104837,491
25628,104838,491
25629,104839,491
25630,104840,491
25631,104841,491
25632,104842,491
25633,104843,491
25634,104844,491
25635,104845,491
25636,104846,491
25637,104847,491
25638,104848,491
25639,104849,491
25640,104850,491
25641,104851,491
25642,104852,491
25643,104853,491
25644,104854,491
25645,104855,491
25646,104856,491
25647,104857,491
25648,104858,491
25649,104859,491
25650,104860,491
25651,104861,491
25652,104862,491
25653,104863,491
25654,104864,491
25655,104865,491
25656,104866,491
25657,104867,491
25658,104868,491
25659,104869,491
25660,104870,491
25661,104871,491
25662,104872,491
25663,104873,491
25664,104874,491
25665,104875,491
25666,104876,491
25667,104877,491
25668,104878,491
25669,104879,491
25670,104880,491
25671,104881,491
25672,104882,491
25673,104883,491
25674,104884,491
25675,104885,491
25676,104886,491
25677,104887,491
25678,104888,491
25679,104889,491
25680,104890,491
25681,104891,491
25682,104892,491
25683,104893,491
25684,104894,491
25685,104895,491
25686,104896,491
25687,104897,491
