id,id_property_1,id_property_2,id_property_3,desc,coeff_1,coeff_2,coeff_3,unk_7,unk_8,amount_1,amount_2,amount_3,id_aura,slot,req_skill,req_skill_value,min_scaling_level,charges,type_1,type_2,type_3,unk_1,req_player_level,max_scaling_level,scaling_type,unk_6,unk_5
5391,59620,0,0,"Berserking",0.000000,0.000000,0.000000,100000,132352,0,0,0,178,259,0,0,55,0,0,0,0,0,0,0,0,0,41120
5392,64571,0,0,"Blood Draining",0.000000,0.000000,0.000000,100000,463568,0,0,0,164,259,0,0,162,0,0,0,0,0,0,0,0,0,41140
5393,20007,0,0,"Crusader",0.000000,0.000000,0.000000,10000,236246,0,0,0,103,259,0,0,1,0,0,0,0,0,0,0,0,0,0
5394,0,0,0,"Flames of Ragnaros",0.000000,0.000000,0.000000,0,512617,0,0,0,314,768,0,0,1,0,0,0,0,0,0,0,0,0,41193
5395,64571,0,0,"Butterflies",0.000000,0.000000,0.000000,0,236205,0,0,0,312,3,0,0,162,0,0,0,0,0,0,0,0,0,0
5396,0,0,0,"Glorious Tyranny",0.000000,0.000000,0.000000,0,133440,0,0,0,257,768,0,0,1,0,0,0,0,0,0,60,0,0,41196
5397,0,0,0,"Primal Victory",0.000000,0.000000,0.000000,0,132848,0,0,0,313,768,0,0,1,0,0,0,0,0,0,60,0,0,41197
5398,52007,0,0,"Earthliving",0.000000,0.000000,0.000000,0,0,20,0,0,106,9,0,0,1,0,0,0,0,0,0,0,0,0,0
5399,0,0,0,"Frostbrand",0.000000,0.000000,0.000000,0,0,0,0,0,33,9,0,0,1,0,0,0,0,0,0,0,0,0,0
5400,10400,0,0,"Flametongue",0.000000,0.000000,0.000000,0,0,100,0,0,32,9,0,0,1,0,0,0,0,0,0,0,0,0,0
5401,33757,0,0,"Windfury",0.000000,0.000000,0.000000,0,0,20,0,0,81,9,0,0,1,0,0,0,0,0,0,0,0,0,0
5402,0,0,0,"Rockbiter",0.000000,0.000000,0.000000,0,0,100,0,0,61,9,0,0,1,0,0,0,0,0,0,0,0,0,0
5404,0,0,0,"Holy Infusion",0.000000,0.000000,0.000000,0,135898,0,0,0,320,3,0,0,55,0,0,0,0,0,0,0,0,0,0
5413,32,0,0,"+$k1 Critical Strike",2.000000,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,100,-5,0,0
5414,36,0,0,"+$k1 Haste",2.000000,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,100,-5,0,0
5415,49,0,0,"+$k1 Mastery",2.000000,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,100,-5,0,0
5417,40,0,0,"+$k1 Versatility",2.000000,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,100,-5,0,0
5418,7,0,0,"+$k1 Stamina",2.000000,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,100,-5,0,0
5423,32,0,0,"+$k1 Critical Strike",0.088290,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5424,36,0,0,"+$k1 Haste",0.088290,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5425,49,0,0,"+$k1 Mastery",0.088290,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5426,40,0,0,"+$k1 Versatility",0.088290,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5427,32,0,0,"+$k1 Critical Strike",0.117720,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5428,36,0,0,"+$k1 Haste",0.117720,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5429,49,0,0,"+$k1 Mastery",0.117720,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5430,40,0,0,"+$k1 Versatility",0.117720,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5431,4,0,0,"+$k1 Strength",0.088290,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5432,3,0,0,"+$k1 Agility",0.088290,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5433,5,0,0,"+$k1 Intellect",0.088290,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5434,4,0,0,"+$k1 Strength",0.117720,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5435,3,0,0,"+$k1 Agility",0.117720,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5436,5,0,0,"+$k1 Intellect",0.117720,0.000000,0.000000,0,0,0,0,0,0,32,0,0,1,0,5,0,0,0,0,110,-1,0,0
5437,190888,0,0,"Mark of the Claw",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,110,0,0,0
5438,190889,0,0,"Mark of the Distant Army",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,110,0,0,0
5439,190890,0,0,"Mark of the Hidden Satyr",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,110,0,0,0
5440,190949,0,0,"Scavenging",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,100,0,0,0
5441,190950,0,0,"Gemfinding",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,100,0,0,0
5442,190951,0,0,"Harvester",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,100,0,0,0
5443,190952,0,0,"Butchery",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,100,0,0,0
5444,190970,0,0,"Legion Herbalism",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,100,0,0,0
5445,190971,0,0,"Legion Mining",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,100,0,0,0
5446,190973,0,0,"Legion Skinning",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,100,0,0,0
5447,190974,0,0,"Legion Surveying",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,100,0,0,0
5448,0,0,0,"Winter's Grasp",0.000000,0.000000,0.000000,0,237523,0,0,0,323,256,0,0,1,0,0,0,0,0,0,0,0,0,41194
5449,42,644,0,"Test - BF - Bonus Rank - Sharpened Edge",0.000000,0.000000,0.000000,0,0,1,0,0,0,9,0,0,1,0,10,0,0,0,0,60,0,0,0
5450,38,0,0,"Rockbiter",0.000000,0.000000,0.000000,0,0,5,0,0,61,5,0,0,1,3,5,0,0,0,0,0,0,0,0
5452,5,644,6,"Test - DW - Bonus Rank - Iron Relic",0.000000,0.000000,0.000000,0,0,1,0,2,0,9,0,0,1,0,10,11,10,0,0,60,0,0,0
5454,7,644,0,"Test - DW - Bonus Rank - Blood Relic",0.000000,0.000000,0.000000,0,0,1,0,0,0,9,0,0,1,0,10,11,0,0,0,60,0,0,0
5455,3,644,0,"Test - DW - Bonus Rank - Shadow Relic",0.000000,0.000000,0.000000,0,0,1,0,0,0,9,0,0,1,0,10,11,10,0,0,60,0,0,0
5456,5,0,0,"Test - DW - Bonus Rank - Fel Relic",0.000000,0.000000,0.000000,0,0,1,0,0,0,9,0,0,1,0,10,0,0,0,0,60,0,0,0
5457,0,0,0,"Val-Sharah Artifact Gem Holy",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5459,32,0,0,"+$k1 Critical Strike",0.555556,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-3,0,0
5460,36,0,0,"+$k1 Haste",0.555556,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-3,0,0
5461,49,0,0,"+$k1 Mastery",0.555556,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-3,0,0
5462,40,0,0,"+$k1 Versatility",0.555556,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-3,0,0
5463,32,0,0,"+$k1 Critical Strike",0.625000,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-4,0,0
5464,36,0,0,"+$k1 Haste",0.625000,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-4,0,0
5465,49,0,0,"+$k1 Mastery",0.625000,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-4,0,0
5466,40,0,0,"+$k1 Versatility",0.625000,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-4,0,0
5467,4,0,0,"+$k1 Strength",0.833333,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-4,0,0
5468,3,0,0,"+$k1 Agility",0.833333,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-4,0,0
5469,5,0,0,"+$k1 Intellect",0.833333,0.000000,0.000000,0,0,0,0,0,0,160,0,0,1,0,5,0,0,0,0,110,-4,0,0
5488,4,0,0,"Owen Test Relic",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,60,0,0,0
5489,43,707,0,"Heart of the Inferno",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,10,11,0,0,0,60,0,0,0
5493,6,708,0,"Package 1 - Holy 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5494,9,708,0,"Package 1 - Holy 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5495,6,708,0,"Package 1 - Arcane 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5496,9,708,0,"Package 1 - Arcane 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5497,6,708,0,"Package 1 - Blood 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5498,9,708,0,"Package 1 - Blood 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5499,6,708,0,"Package 1 - Fel 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5500,9,708,0,"Package 1 - Fel 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5501,6,708,0,"Package 1 - Fire 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5502,9,708,0,"Package 1 - Fire 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5503,6,708,0,"Package 1 - Frost 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5504,9,708,0,"Package 1 - Frost 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5505,6,708,0,"Package 1 - Iron 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5506,9,708,0,"Package 1 - Iron 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5507,6,708,0,"Package 1 - Life 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5508,9,708,0,"Package 1 - Life 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5509,6,708,0,"Package 1 - Shadow 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5510,9,708,0,"Package 1 - Shadow 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5511,6,708,0,"Package 1 - Water 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5512,9,708,0,"Package 1 - Water 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5513,6,708,0,"Package 1 - Wind 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5514,9,708,0,"Package 1 - Wind 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5515,5,708,0,"Package 2 - Arcane 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5516,5,708,0,"Package 2 - Blood 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5517,5,708,0,"Package 2 - Fel 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5518,5,708,0,"Package 2 - Fire 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5519,5,708,0,"Package 2 - Frost 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5520,5,708,0,"Package 2 - Holy 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5521,5,708,0,"Package 2 - Iron 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5522,5,708,0,"Package 2 - Life 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5523,5,708,0,"Package 2 - Shadow 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5524,5,708,0,"Package 2 - Water 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5525,5,708,0,"Package 2 - Wind 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5526,10,708,0,"Package 2 - Arcane 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5527,10,708,0,"Package 2 - Blood 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5528,10,708,0,"Package 2 - Fel 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5529,10,708,0,"Package 2 - Fire 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5530,10,708,0,"Package 2 - Frost 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5531,10,708,0,"Package 2 - Holy 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5532,10,708,0,"Package 2 - Iron 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5533,10,708,0,"Package 2 - Life 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5534,10,708,0,"Package 2 - Shadow 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5535,10,708,0,"Package 2 - Water 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5536,10,708,0,"Package 2 - Wind 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5537,4,709,0,"Package 3 - Blood 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5538,4,709,0,"Package 3 - Arcane 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5539,4,709,0,"Package 3 - Fel 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5540,4,709,0,"Package 3 - Fire 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5541,4,709,0,"Package 3 - Frost 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5542,4,709,0,"Package 3 - Holy 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5543,4,709,0,"Package 3 - Iron 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5544,4,709,0,"Package 3 - Life 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5545,4,709,0,"Package 3 - Shadow 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5546,4,709,0,"Package 3 - Water 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5547,4,709,0,"Package 3 - Wind 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5548,7,709,0,"Package 3 - Arcane 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5549,7,709,0,"Package 3 - Blood 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5550,7,709,0,"Package 3 - Fel 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5551,7,709,0,"Package 3 - Fire 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5552,7,709,0,"Package 3 - Frost 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5553,7,709,0,"Package 3 - Holy 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5554,7,709,0,"Package 3 - Iron 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5555,7,709,0,"Package 3 - Life 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5556,7,709,0,"Package 3 - Shadow 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5557,7,709,0,"Package 3 - Water 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5558,7,709,0,"Package 3 - Wind 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5564,7,708,0,"Package 1 - Arcane 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5565,8,708,0,"Package 1 - Arcane 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5566,7,708,0,"Package 1 - Blood 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5567,7,708,0,"Package 1 - Fel 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5568,7,708,0,"Package 1 - Fire 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5569,7,708,0,"Package 1 - Frost 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5570,7,708,0,"Package 1 - Holy 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5571,7,708,0,"Package 1 - Iron 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5572,7,708,0,"Package 1 - Life 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5573,7,708,0,"Package 1 - Shadow 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5574,7,708,0,"Package 1 - Water 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5575,7,708,0,"Package 1 - Wind 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5576,8,708,0,"Package 1 - Blood 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5577,8,708,0,"Package 1 - Fel 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5578,8,708,0,"Package 1 - Fire 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5579,8,708,0,"Package 1 - Frost 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5580,8,708,0,"Package 1 - Holy 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5581,8,708,0,"Package 1 - Iron 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5582,8,708,0,"Package 1 - Life 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5583,8,708,0,"Package 1 - Shadow 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5584,8,708,0,"Package 1 - Water 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5585,8,708,0,"Package 1 - Wind 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5586,12,708,0,"Package 2 - Arcane 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5587,12,708,0,"Package 2 - Blood 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5588,12,708,0,"Package 2 - Fel 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5589,12,708,0,"Package 2 - Fire 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5590,12,708,0,"Package 2 - Frost 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5591,12,708,0,"Package 2 - Holy 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5592,12,708,0,"Package 2 - Iron 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5593,12,708,0,"Package 2 - Life 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5594,12,708,0,"Package 2 - Shadow 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5595,12,708,0,"Package 2 - Water 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5596,12,708,0,"Package 2 - Wind 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5597,6,708,0,"Package 2 - Arcane 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5598,6,708,0,"Package 2 - Blood 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5599,6,708,0,"Package 2 - Fel 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5600,6,708,0,"Package 2 - Fire 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5601,6,708,0,"Package 2 - Frost 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5602,6,708,0,"Package 2 - Holy 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5603,6,708,0,"Package 2 - Iron 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5604,6,708,0,"Package 2 - Life 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5605,6,708,0,"Package 2 - Shadow 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5606,6,708,0,"Package 2 - Water 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5607,6,708,0,"Package 2 - Wind 2",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5608,9,709,0,"Package 3 - Arcane 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5609,9,709,0,"Package 3 - Blood 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5610,9,709,0,"Package 3 - Fel 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5611,9,709,0,"Package 3 - Fire 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5612,9,709,0,"Package 3 - Frost 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
5613,9,709,0,"Package 3 - Holy 1",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,60,0,0,0
